customer_id,first_name,last_name,street,city,state,zip,phone,email,customer_since,segment,lifetime_value
100583,Kathleen,Rivera,4152 Stephanie Ct,Las Vegas,NV,89119,702-555-5977,kathleen.rivera13@yahoo.com,2020-09-04,Consumer,6009
100584,Linda,Gray,277 Diamond St,Las Vegas,NV,89119,702-555-1864,linda.gray80@hotmail.com,2016-09-03,Consumer,52470
100585,Rebecca,Medina,3677 Alta St,Las Vegas,NV,89101,725-555-2773,rebecca.medina26@icloud.com,2018-04-17,SMB,59884
100586,Amy,Cole,9603 Hualapai Way,Henderson,NV,89011,725-555-4671,amy.cole95@gmail.com,2020-04-10,Consumer,35600
100587,Omar,Guzman,1843 Canyon Ln,Las Vegas,NV,89101,725-555-2778,omar.guzman54@outlook.com,2019-06-13,Consumer,42894
100588,David,Miller,3442 Decatur St,Henderson,NV,89052,725-555-3883,david.miller14@yahoo.com,2022-10-02,Consumer,36843
100589,Ashley,Cole,9254 Boulder Ct,Henderson,NV,89052,725-555-9672,ashley.cole16@icloud.com,2023-09-05,Consumer,2091
100590,Grace,Castro,5653 Bonanza Rd,Henderson,NV,89011,702-555-5477,grace.castro62@icloud.com,2016-08-04,Consumer,7689
100591,Debra,Stewart,350 Decatur Blvd,North Las Vegas,NV,89031,725-555-3744,debra.stewart53@hotmail.com,2022-09-10,SMB,37713
100592,Walter,Morales,4944 Torrey Ln,Henderson,NV,89011,702-555-7582,walter.morales49@gmail.com,2020-11-05,Enterprise,48611
100593,Kathleen,Ramirez,4210 Buffalo Way,North Las Vegas,NV,89031,702-555-6678,kathleen.ramirez29@yahoo.com,2016-08-14,Enterprise,35716
100594,Deborah,Bennett,4831 Torrey Rd,Henderson,NV,89011,725-555-4100,deborah.bennett86@outlook.com,2020-06-01,Enterprise,30824
100595,Jeremy,Walker,3592 Centennial Ave,Las Vegas,NV,89101,725-555-9508,jeremy.walker65@outlook.com,2017-10-04,Enterprise,11084
100596,John,Graham,1041 Charleston Ln,Las Vegas,NV,89101,702-555-1098,john.graham98@yahoo.com,2017-05-07,Consumer,21628
100597,Brian,Sanders,3728 Rainbow Pkwy,Las Vegas,NV,89101,725-555-3743,brian.sanders46@outlook.com,2017-10-22,Consumer,37562
100598,Matthew,Wood,5594 Warm Pkwy,Paradise,NV,89109,702-555-3097,matthew.wood24@outlook.com,2021-11-04,SMB,5476
100599,Richard,Stevens,2286 Blue Pkwy,Summerlin,NV,89135,725-555-4510,richard.stevens95@yahoo.com,2019-10-06,Consumer,35432
100600,Amanda,Ramirez,6433 Fort Dr,Las Vegas,NV,89117,725-555-9724,amanda.ramirez50@icloud.com,2016-03-31,SMB,3148
100601,Jordan,Nguyen,5110 Hualapai Ct,Las Vegas,NV,89119,725-555-4946,jordan.nguyen81@icloud.com,2022-10-08,Consumer,19516
100602,Tyler,Scott,8561 Hualapai Ct,Henderson,NV,89011,702-555-6068,tyler.scott61@outlook.com,2023-02-09,Enterprise,46309
100603,Kimberly,Long,5647 Apache Blvd,Henderson,NV,89052,702-555-2809,kimberly.long10@gmail.com,2019-01-09,SMB,9053
100604,Ethan,Barnes,813 Charleston Rd,Summerlin,NV,89135,702-555-7096,ethan.barnes39@gmail.com,2016-04-16,Consumer,37887
100605,Melissa,Fernandez,6275 Rampart Ct,Las Vegas,NV,89101,702-555-6682,melissa.fernandez6@yahoo.com,2022-12-27,Enterprise,653
100606,Debra,Gibson,8504 Canyon Way,Henderson,NV,89052,725-555-7188,debra.gibson64@outlook.com,2016-01-24,SMB,57864
100607,Patricia,Carter,3666 Canyon St,Summerlin,NV,89135,725-555-9004,patricia.carter74@hotmail.com,2018-09-10,Consumer,53404
100608,Natalie,Hill,9008 Charleston Ct,Las Vegas,NV,89119,702-555-6208,natalie.hill48@gmail.com,2022-01-25,Consumer,8180
100609,Keith,Reyes,9211 Apache Ln,Henderson,NV,89011,702-555-3379,keith.reyes42@hotmail.com,2020-11-16,SMB,36213
100610,Matthew,Morris,2413 Alta Ln,Las Vegas,NV,89117,725-555-7647,matthew.morris92@yahoo.com,2018-04-11,Consumer,51271
100611,Juan,Green,6657 Blue Pkwy,North Las Vegas,NV,89031,702-555-6829,juan.green36@hotmail.com,2020-01-18,Consumer,15312
100612,Lisa,Foster,6840 Losee Ln,Henderson,NV,89052,725-555-6978,lisa.foster94@icloud.com,2023-06-14,Consumer,13446
100613,Jonathan,Murray,531 Cheyenne Pkwy,Summerlin,NV,89135,702-555-9020,jonathan.murray70@icloud.com,2023-04-03,Consumer,30178
100614,Carolyn,Mendoza,638 Russell Rd,Henderson,NV,89052,702-555-3809,carolyn.mendoza91@gmail.com,2022-07-05,Consumer,13029
100615,Sharon,Garcia,3614 Carey Way,Las Vegas,NV,89119,702-555-6297,sharon.garcia1@outlook.com,2017-09-27,SMB,50771
100616,Lisa,Wallace,2916 Charleston Pkwy,Las Vegas,NV,89119,702-555-1604,lisa.wallace52@outlook.com,2024-09-19,Consumer,57659
100617,Keith,Ford,2584 Grand Way,Las Vegas,NV,89101,725-555-8984,keith.ford4@hotmail.com,2024-09-25,Consumer,51406
100618,Paul,Cruz,1346 Charleston Rd,Summerlin,NV,89135,725-555-7720,paul.cruz47@outlook.com,2018-11-06,Consumer,41224
100619,Heather,Kennedy,6415 Alta Ct,Las Vegas,NV,89119,702-555-3799,heather.kennedy71@icloud.com,2019-05-21,Consumer,34397
100620,Raymond,Woods,1066 Hualapai Ct,Henderson,NV,89011,702-555-3823,raymond.woods40@yahoo.com,2024-11-20,Enterprise,1301
100621,Jonathan,Garcia,2181 Cactus Rd,Henderson,NV,89011,725-555-5444,jonathan.garcia14@yahoo.com,2019-10-08,Consumer,59329
100622,Priya,Castillo,1526 Gibson Way,Las Vegas,NV,89119,725-555-5455,priya.castillo82@outlook.com,2017-01-15,SMB,26365
100623,Dana,Kim,8582 Eastern Ave,Henderson,NV,89011,702-555-1895,dana.kim49@gmail.com,2018-10-07,Consumer,47832
100624,John,Morgan,7078 Gibson Way,Summerlin,NV,89135,725-555-1018,john.morgan6@icloud.com,2016-08-27,Enterprise,34214
100625,Angela,Aguilar,3170 Gibson Blvd,Las Vegas,NV,89101,702-555-7448,angela.aguilar90@yahoo.com,2020-06-20,SMB,54863
100626,Amy,Howard,4821 Centennial Ct,Henderson,NV,89011,725-555-8235,amy.howard5@hotmail.com,2015-04-01,SMB,41863
100627,Amy,Alexander,5816 Canyon Way,Henderson,NV,89052,702-555-9186,amy.alexander71@hotmail.com,2024-09-07,Consumer,30858
100628,Donna,Hall,7948 Alta Ln,North Las Vegas,NV,89031,725-555-7980,donna.hall20@gmail.com,2017-12-17,Consumer,44783
100629,Harold,Guzman,8080 Durango Blvd,Henderson,NV,89011,702-555-6559,harold.guzman50@yahoo.com,2016-02-29,Consumer,47669
100630,James,Torres,3037 Durango Ave,Henderson,NV,89011,725-555-8066,james.torres18@hotmail.com,2018-03-29,SMB,17754
100631,Sarah,Ford,6383 Windmill Blvd,Las Vegas,NV,89117,702-555-9550,sarah.ford42@gmail.com,2021-03-18,Consumer,56002
100632,Ronald,Tran,6570 Centennial Ln,Paradise,NV,89109,702-555-5408,ronald.tran39@gmail.com,2020-12-30,Enterprise,20564
100633,Aisha,Perez,5976 Canyon Ct,Las Vegas,NV,89101,702-555-6850,aisha.perez30@icloud.com,2021-07-01,Consumer,18643
100634,Susan,Parker,7598 Boulder St,Las Vegas,NV,89101,725-555-6874,susan.parker84@gmail.com,2021-08-10,Consumer,5469
100635,Aaron,Sanders,8983 Charleston Blvd,Henderson,NV,89011,702-555-7239,aaron.sanders93@gmail.com,2019-11-27,SMB,56962
100636,Carolyn,Ramirez,8487 Charleston Way,Las Vegas,NV,89101,725-555-1079,carolyn.ramirez83@outlook.com,2024-01-28,Consumer,2084
100637,Elizabeth,Mitchell,4487 Cactus Pkwy,Paradise,NV,89109,725-555-1680,elizabeth.mitchell1@gmail.com,2020-12-24,Consumer,24129
100638,Natalie,Hughes,3433 Stephanie Ln,Las Vegas,NV,89119,725-555-1903,natalie.hughes54@gmail.com,2019-01-11,Consumer,35657
100639,Jeremy,Martinez,2475 Decatur Ln,North Las Vegas,NV,89031,702-555-2147,jeremy.martinez44@outlook.com,2017-02-26,Consumer,36261
100640,Michael,Hill,5557 Sahara Ct,Henderson,NV,89011,702-555-2920,michael.hill36@icloud.com,2024-12-11,Consumer,23316
100641,Edward,Wood,1862 Fort Ct,Henderson,NV,89011,702-555-4135,edward.wood66@outlook.com,2015-09-29,Enterprise,21363
100642,Benjamin,Wilson,1157 Stephanie Ct,Summerlin,NV,89135,725-555-3295,benjamin.wilson53@outlook.com,2023-02-06,Consumer,12466
100643,Carl,Wright,9378 Canyon Dr,Las Vegas,NV,89117,725-555-1227,carl.wright80@gmail.com,2023-05-21,Enterprise,44411
100644,Douglas,Young,4311 Ann Ct,Las Vegas,NV,89119,702-555-6580,douglas.young1@icloud.com,2019-09-27,Enterprise,37855
100645,Emma,Garcia,9395 Eastern Dr,Las Vegas,NV,89119,725-555-9260,emma.garcia64@yahoo.com,2016-10-18,SMB,40837
100646,Michelle,Jimenez,3059 Owens Dr,Henderson,NV,89052,725-555-3502,michelle.jimenez65@yahoo.com,2022-05-26,SMB,21108
100647,Joseph,Gonzales,880 Windmill Way,North Las Vegas,NV,89031,702-555-3882,joseph.gonzales25@outlook.com,2022-01-19,Enterprise,13563
100648,Carlos,Freeman,6258 Hualapai Dr,Las Vegas,NV,89101,702-555-6341,carlos.freeman43@hotmail.com,2020-02-16,Consumer,48594
100649,Deborah,Henderson,3711 Canyon Pkwy,North Las Vegas,NV,89031,725-555-8938,deborah.henderson73@hotmail.com,2016-02-05,Consumer,2257
100650,John,Davis,611 Pecos Rd,Summerlin,NV,89135,702-555-8533,john.davis59@hotmail.com,2018-02-17,SMB,714
100651,Jack,Tran,7406 Warm Way,Las Vegas,NV,89101,725-555-4002,jack.tran47@gmail.com,2020-06-20,Consumer,34308
100652,Nancy,Long,2878 Nellis Ave,Paradise,NV,89109,702-555-3949,nancy.long26@outlook.com,2022-08-19,Consumer,49377
100653,Donald,Ramirez,749 Buffalo Way,Las Vegas,NV,89119,702-555-9666,donald.ramirez94@hotmail.com,2016-06-07,SMB,11403
100654,Stephanie,Ruiz,3919 Mojave Dr,Las Vegas,NV,89101,725-555-3712,stephanie.ruiz45@gmail.com,2016-06-13,Enterprise,13711
100655,Cynthia,Crawford,6452 Owens Blvd,North Las Vegas,NV,89031,725-555-2728,cynthia.crawford34@icloud.com,2019-09-06,SMB,2791
100656,Jerry,Cruz,5974 Apache Ln,Las Vegas,NV,89117,725-555-2869,jerry.cruz28@gmail.com,2021-11-28,Consumer,33880
100657,Barbara,Hill,5522 Torrey St,Summerlin,NV,89135,725-555-3729,barbara.hill83@gmail.com,2019-10-24,Consumer,52240
100658,Peter,Price,1380 Tropicana Pkwy,North Las Vegas,NV,89031,725-555-1370,peter.price86@hotmail.com,2024-03-20,Consumer,54323
100659,Christopher,Nelson,5842 Bonanza Ave,Las Vegas,NV,89117,702-555-9954,christopher.nelson40@hotmail.com,2016-06-12,Enterprise,53847
100660,Emma,Cook,1115 Eastern Ave,Henderson,NV,89052,702-555-6849,emma.cook64@gmail.com,2022-12-02,Consumer,44758
100661,Nicole,Cooper,9633 Torrey Ct,Las Vegas,NV,89119,702-555-8585,nicole.cooper47@icloud.com,2022-09-01,Consumer,29164
100662,Andrew,Miller,969 Nellis Rd,Summerlin,NV,89135,702-555-5317,andrew.miller76@outlook.com,2019-03-27,Enterprise,29103
100663,Ethan,Diaz,8038 Grand Ct,Las Vegas,NV,89101,725-555-5556,ethan.diaz54@gmail.com,2015-01-25,Consumer,24578
100664,Cynthia,Cooper,6856 Springs Ct,Las Vegas,NV,89101,725-555-6488,cynthia.cooper99@yahoo.com,2022-11-18,Consumer,4221
100665,Sarah,Howard,5351 Carey Ct,Las Vegas,NV,89101,725-555-4545,sarah.howard18@gmail.com,2019-05-07,Consumer,20519
100666,Kimberly,Jimenez,8576 Jones Ave,Henderson,NV,89052,702-555-7064,kimberly.jimenez61@icloud.com,2020-06-18,Consumer,50497
100667,Elizabeth,Young,765 Losee St,Henderson,NV,89011,702-555-7161,elizabeth.young67@icloud.com,2017-02-04,Consumer,59478
100668,Carolyn,Barnes,4714 Cheyenne Ave,North Las Vegas,NV,89031,702-555-1012,carolyn.barnes9@outlook.com,2021-02-04,Consumer,44699
100669,Carlos,Hayes,3485 Stephanie Way,North Las Vegas,NV,89031,725-555-6619,carlos.hayes14@yahoo.com,2019-01-29,Enterprise,4408
100670,Matthew,Williams,5741 Fort Ln,Henderson,NV,89011,702-555-1662,matthew.williams40@icloud.com,2024-09-02,Consumer,47756
100671,Patrick,Henderson,7676 Grand Way,North Las Vegas,NV,89031,702-555-9811,patrick.henderson29@outlook.com,2018-05-24,Consumer,43705
100672,Brian,Stevens,8613 Pecos St,North Las Vegas,NV,89031,702-555-7341,brian.stevens47@outlook.com,2021-10-20,SMB,55932
100673,Ashley,Mitchell,3000 Russell Dr,Henderson,NV,89052,702-555-8775,ashley.mitchell29@icloud.com,2016-05-28,Enterprise,30559
100674,Michael,Richardson,2345 Sunset Ct,Las Vegas,NV,89101,725-555-8335,michael.richardson86@yahoo.com,2023-09-10,Consumer,11407
100675,Adam,Simmons,7117 Sahara St,Las Vegas,NV,89117,702-555-9521,adam.simmons6@yahoo.com,2016-02-22,Consumer,19490
100676,Mei,Wright,4858 Fort Ct,Paradise,NV,89109,725-555-9960,mei.wright74@icloud.com,2023-03-15,Consumer,27178
100677,Mary,Smith,2081 Fort Ave,Las Vegas,NV,89117,725-555-5071,mary.smith31@hotmail.com,2017-11-29,SMB,40002
100678,Samuel,Simmons,6457 Springs Ct,Summerlin,NV,89135,725-555-1305,samuel.simmons69@outlook.com,2024-05-25,SMB,59240
100679,Jacob,Jones,4170 Canyon Ave,Paradise,NV,89109,725-555-1693,jacob.jones81@yahoo.com,2020-12-26,SMB,17444
100680,Natalie,Watson,2267 Maryland Rd,Henderson,NV,89011,702-555-3011,natalie.watson20@hotmail.com,2018-08-18,Enterprise,9376
100681,Hannah,Scott,2611 Charleston Pkwy,Paradise,NV,89109,725-555-3958,hannah.scott36@hotmail.com,2019-03-02,Consumer,5412
100682,Richard,Wallace,712 Apache Pkwy,Las Vegas,NV,89119,725-555-3450,richard.wallace99@icloud.com,2019-01-14,Consumer,16854
100683,Sarah,Thompson,242 Durango Pkwy,Paradise,NV,89109,725-555-3241,sarah.thompson28@outlook.com,2016-10-01,Consumer,57933
100684,Gary,Kennedy,4310 Boulder Ct,North Las Vegas,NV,89031,702-555-1975,gary.kennedy5@gmail.com,2020-10-02,SMB,44653
100685,Stephanie,Murray,2611 Charleston Way,Las Vegas,NV,89119,725-555-4211,stephanie.murray57@gmail.com,2024-10-04,Consumer,56625
100686,Rebecca,Murray,5993 Canyon Way,Las Vegas,NV,89101,702-555-5063,rebecca.murray63@hotmail.com,2022-09-29,Enterprise,36455
100687,Maria,Anderson,9223 Jones Ave,Henderson,NV,89052,725-555-9838,maria.anderson70@gmail.com,2018-02-14,Consumer,36457
100688,Karen,Vasquez,426 Canyon Way,Summerlin,NV,89135,725-555-5096,karen.vasquez90@hotmail.com,2024-06-07,SMB,21026
100689,Jason,Martinez,1205 Ann Ct,Las Vegas,NV,89101,702-555-4505,jason.martinez99@hotmail.com,2015-09-09,Consumer,39468
100690,Nancy,Harrison,5742 Horizon Way,Las Vegas,NV,89119,725-555-3078,nancy.harrison55@outlook.com,2015-07-18,Consumer,13299
100691,Fatima,Davis,9065 Cactus Pkwy,Las Vegas,NV,89119,725-555-4595,fatima.davis50@yahoo.com,2017-05-26,Consumer,48438
100692,Laura,Vasquez,7558 Losee Pkwy,Henderson,NV,89052,725-555-6610,laura.vasquez15@yahoo.com,2020-10-27,Consumer,10096
100693,Zachary,Bennett,8842 Flamingo St,Las Vegas,NV,89119,725-555-2302,zachary.bennett85@gmail.com,2024-04-08,Enterprise,45022
100694,Amy,Ramos,3497 Washington Ct,Henderson,NV,89052,725-555-7092,amy.ramos92@icloud.com,2019-03-28,Enterprise,39023
100695,Ethan,Reyes,3196 Grand Ln,North Las Vegas,NV,89031,702-555-7924,ethan.reyes96@yahoo.com,2022-07-29,Enterprise,22650
100696,Elizabeth,Howard,5132 Flamingo Ct,Henderson,NV,89011,702-555-6478,elizabeth.howard49@outlook.com,2020-01-06,Consumer,9621
100697,Carolyn,Morgan,3602 Grand St,North Las Vegas,NV,89031,702-555-2056,carolyn.morgan6@gmail.com,2021-08-24,SMB,37797
100698,Priya,Diaz,1911 Windmill Rd,Summerlin,NV,89135,725-555-8256,priya.diaz18@hotmail.com,2016-10-02,Consumer,32453
100699,Cynthia,Carter,1015 Nellis Pkwy,Las Vegas,NV,89117,725-555-4681,cynthia.carter37@outlook.com,2017-07-03,Consumer,18534
100700,Harold,Smith,7065 Horizon Way,Las Vegas,NV,89117,702-555-3740,harold.smith82@hotmail.com,2019-09-13,Consumer,3176
100701,Donna,Walker,8375 Blue Ln,Paradise,NV,89109,725-555-2804,donna.walker46@hotmail.com,2015-11-17,Consumer,59640
100702,Kathleen,Thompson,685 Cheyenne Blvd,Henderson,NV,89052,725-555-2011,kathleen.thompson7@yahoo.com,2017-12-08,Enterprise,15658
100703,Jason,Taylor,6328 Grand Blvd,Las Vegas,NV,89117,725-555-5601,jason.taylor54@icloud.com,2016-08-12,Consumer,46208
100704,Ronald,Hall,9331 Ann Pkwy,Summerlin,NV,89135,725-555-1898,ronald.hall51@outlook.com,2017-05-26,Consumer,23033
100705,Jeffrey,Campbell,7503 Nellis St,Henderson,NV,89052,702-555-5308,jeffrey.campbell97@hotmail.com,2023-07-30,Enterprise,6799
100706,Jack,Brown,9427 Gibson Ln,Las Vegas,NV,89117,702-555-7803,jack.brown87@hotmail.com,2019-12-15,Consumer,44407
100707,Mark,Bennett,4286 Cactus Ct,Las Vegas,NV,89119,702-555-8515,mark.bennett67@outlook.com,2023-07-14,Enterprise,23431
100708,Natalie,Flores,5926 Sandhill St,Las Vegas,NV,89101,702-555-3503,natalie.flores78@yahoo.com,2016-05-17,Consumer,34838
100709,Heather,Wells,5907 Carey Ln,Henderson,NV,89011,702-555-8780,heather.wells11@outlook.com,2021-06-02,Consumer,17236
100710,Eric,Nguyen,979 Eastern Pkwy,Las Vegas,NV,89101,725-555-7757,eric.nguyen87@hotmail.com,2015-10-18,Consumer,9699
100711,William,Ruiz,5764 Hualapai Dr,Las Vegas,NV,89101,702-555-9160,william.ruiz18@hotmail.com,2021-05-15,Consumer,6926
100712,Mark,Sullivan,3815 Boulder Blvd,Paradise,NV,89109,725-555-9507,mark.sullivan63@icloud.com,2015-08-28,Consumer,18705
100713,Rebecca,Nelson,9276 Rainbow Rd,North Las Vegas,NV,89031,725-555-3969,rebecca.nelson76@outlook.com,2019-01-25,Consumer,5422
100714,Janet,Collins,470 Eastern Way,Henderson,NV,89052,702-555-7681,janet.collins61@outlook.com,2024-04-27,Consumer,35766
100715,Brandon,White,2972 Owens Dr,Henderson,NV,89052,702-555-3598,brandon.white96@outlook.com,2017-06-27,Consumer,29252
100716,Nancy,Carter,3301 Bonanza Rd,North Las Vegas,NV,89031,702-555-9671,nancy.carter5@outlook.com,2023-02-01,Consumer,28155
100717,Aaron,Gibson,2871 Rampart Dr,Las Vegas,NV,89117,702-555-7755,aaron.gibson43@icloud.com,2015-05-08,SMB,44044
100718,Christine,Nguyen,669 Hualapai Ct,North Las Vegas,NV,89031,725-555-6547,christine.nguyen95@gmail.com,2024-08-18,Consumer,18702
100719,Christopher,Freeman,4396 Windmill Rd,Las Vegas,NV,89119,702-555-7390,christopher.freeman33@gmail.com,2018-11-27,Consumer,6379
100720,Carlos,Bennett,3501 Carey Ct,Paradise,NV,89109,702-555-9631,carlos.bennett30@yahoo.com,2017-11-19,SMB,35159
100721,Richard,Butler,4727 Decatur Dr,Las Vegas,NV,89101,725-555-8874,richard.butler89@outlook.com,2022-07-31,Consumer,58127
100722,Mei,Fisher,7732 Craig Dr,Henderson,NV,89052,725-555-7790,mei.fisher43@gmail.com,2015-08-01,Enterprise,54850
100723,Karen,Morris,4657 Maryland Ct,Las Vegas,NV,89117,702-555-1886,karen.morris13@hotmail.com,2023-08-23,SMB,19334
100724,Rachel,Bryant,8372 Springs Ln,Henderson,NV,89011,702-555-9574,rachel.bryant62@hotmail.com,2022-07-27,SMB,10138
100725,Jeremy,Richardson,4690 Apache Ct,Summerlin,NV,89135,725-555-5401,jeremy.richardson18@yahoo.com,2015-10-20,Consumer,34637
100726,Fatima,Hernandez,8823 Torrey Way,Summerlin,NV,89135,702-555-7535,fatima.hernandez80@hotmail.com,2020-07-04,Consumer,22353
100727,Hannah,Patterson,7269 Craig Ct,Henderson,NV,89011,702-555-5990,hannah.patterson4@gmail.com,2024-11-29,Consumer,47514
100728,Omar,Wallace,5007 Decatur Blvd,Summerlin,NV,89135,702-555-4522,omar.wallace29@hotmail.com,2019-11-25,SMB,26344
100729,Michael,Cole,8918 Decatur Rd,Las Vegas,NV,89101,702-555-1190,michael.cole61@icloud.com,2016-07-08,SMB,3001
100730,Jordan,Bennett,5811 Apache Ave,Summerlin,NV,89135,702-555-9589,jordan.bennett73@hotmail.com,2020-11-13,Enterprise,37487
100731,Diego,Garcia,4587 Carey Pkwy,Henderson,NV,89052,725-555-3207,diego.garcia25@icloud.com,2021-07-30,Consumer,5518
100732,Mei,Moore,5501 Tropicana Blvd,Summerlin,NV,89135,725-555-8141,mei.moore53@icloud.com,2022-04-01,Consumer,26780
100733,Brian,Gibson,7635 Tropicana Blvd,Henderson,NV,89052,725-555-8296,brian.gibson11@icloud.com,2023-01-27,Consumer,26215
100734,Sarah,Nguyen,1726 Sandhill Rd,North Las Vegas,NV,89031,702-555-3734,sarah.nguyen39@gmail.com,2015-11-20,Consumer,14846
100735,John,Wells,3699 Rainbow St,Summerlin,NV,89135,725-555-9919,john.wells73@outlook.com,2021-05-21,Consumer,45219
100736,Jessica,Taylor,4528 Stephanie Ave,Summerlin,NV,89135,702-555-9138,jessica.taylor26@hotmail.com,2020-02-27,Enterprise,25081
100737,Carl,Cooper,4670 Durango Way,Henderson,NV,89011,725-555-7518,carl.cooper88@icloud.com,2018-07-28,Consumer,14306
100738,Edward,Hughes,3738 Durango Pkwy,Henderson,NV,89011,702-555-8330,edward.hughes88@yahoo.com,2016-07-24,Enterprise,33112
100739,Douglas,Kennedy,5070 Sandhill Ln,Henderson,NV,89052,702-555-7844,douglas.kennedy71@icloud.com,2015-01-08,Consumer,7878
100740,Michael,Ellis,2697 Fort Pkwy,Las Vegas,NV,89119,725-555-8703,michael.ellis70@outlook.com,2021-02-17,SMB,22494
100741,Joseph,Bailey,4605 Sunset Pkwy,Las Vegas,NV,89119,725-555-4204,joseph.bailey61@gmail.com,2023-10-10,Consumer,29102
100742,Anthony,Jenkins,4209 Diamond Way,Summerlin,NV,89135,702-555-5394,anthony.jenkins82@outlook.com,2017-07-31,Consumer,53381
100743,Susan,Roberts,7757 Buffalo Dr,Las Vegas,NV,89117,702-555-8225,susan.roberts71@icloud.com,2018-04-07,Enterprise,4149
100744,Hannah,Hill,6486 Craig Dr,Las Vegas,NV,89117,702-555-6595,hannah.hill49@hotmail.com,2022-07-31,Consumer,56668
100745,Barbara,Barnes,9480 Silverado Pkwy,Paradise,NV,89109,725-555-8212,barbara.barnes19@icloud.com,2020-05-13,Consumer,9338
100746,Emma,Long,706 Canyon Ct,Henderson,NV,89052,725-555-2442,emma.long73@icloud.com,2021-07-27,Enterprise,30902
100747,Sharon,Medina,5864 Washington Ct,Henderson,NV,89052,725-555-4165,sharon.medina39@yahoo.com,2018-12-25,Consumer,5658
100748,Stephanie,Tran,3162 Grand St,Las Vegas,NV,89101,702-555-4035,stephanie.tran63@outlook.com,2020-12-14,Consumer,4481
100749,Nancy,Parker,3772 Windmill Ct,North Las Vegas,NV,89031,725-555-4168,nancy.parker10@hotmail.com,2024-05-20,SMB,20755
100750,Lisa,Reynolds,7936 Pecos Pkwy,Henderson,NV,89011,725-555-7931,lisa.reynolds94@hotmail.com,2017-09-11,Consumer,57368
100751,Jacob,Vasquez,8229 Horizon Ct,North Las Vegas,NV,89031,702-555-9569,jacob.vasquez30@yahoo.com,2015-12-23,SMB,24329
100752,Karen,Robinson,9272 Nellis Ct,Henderson,NV,89011,725-555-2168,karen.robinson74@icloud.com,2017-04-01,Enterprise,57350
100753,Patricia,Tucker,3358 Alta St,Henderson,NV,89052,725-555-5838,patricia.tucker17@icloud.com,2024-12-28,Consumer,1516
100754,Mei,Morgan,5995 Owens Ct,Henderson,NV,89052,725-555-5853,mei.morgan2@hotmail.com,2024-02-15,Consumer,34924
100755,Thomas,Vargas,858 Rampart Ln,Henderson,NV,89052,725-555-3625,thomas.vargas54@gmail.com,2015-10-09,Consumer,4602
100756,Pamela,Roberts,7271 Losee Blvd,Las Vegas,NV,89119,725-555-9687,pamela.roberts32@yahoo.com,2015-10-11,Consumer,37056
100757,Justin,Vasquez,8252 Apache Ln,Las Vegas,NV,89101,702-555-5658,justin.vasquez15@outlook.com,2022-06-11,Enterprise,47063
100758,Walter,Myers,6274 Nellis St,Paradise,NV,89109,702-555-9478,walter.myers83@hotmail.com,2017-12-24,Consumer,39870
100759,Ryan,Gutierrez,2938 Gibson Dr,Henderson,NV,89011,702-555-1169,ryan.gutierrez43@yahoo.com,2022-07-14,SMB,39002
100760,Carlos,Edwards,1061 Stephanie Ct,Paradise,NV,89109,725-555-4172,carlos.edwards98@gmail.com,2015-06-29,Enterprise,8801
100761,Ronald,Hill,6367 Diamond Pkwy,North Las Vegas,NV,89031,702-555-7230,ronald.hill19@gmail.com,2015-12-29,Consumer,38713
100762,Heather,Guzman,746 Stephanie Pkwy,Henderson,NV,89052,702-555-1641,heather.guzman30@gmail.com,2020-12-13,Consumer,29057
100763,Kevin,Hamilton,8139 Owens Way,Summerlin,NV,89135,725-555-4953,kevin.hamilton23@outlook.com,2023-07-02,SMB,37010
100764,Kevin,Bell,7617 Nellis Ln,Paradise,NV,89109,725-555-3653,kevin.bell16@icloud.com,2021-08-26,Consumer,26162
100765,Jeffrey,Murray,2652 Decatur St,North Las Vegas,NV,89031,725-555-2825,jeffrey.murray76@gmail.com,2018-08-31,Enterprise,11977
100766,Mark,Rivera,9275 Horizon Way,Las Vegas,NV,89119,702-555-8041,mark.rivera12@hotmail.com,2020-04-13,Consumer,14853
100767,Kathleen,Reyes,3661 Durango Way,Paradise,NV,89109,725-555-4725,kathleen.reyes58@gmail.com,2015-04-03,Consumer,2048
100768,Sarah,Patel,4354 Maryland Blvd,Henderson,NV,89052,702-555-2926,sarah.patel98@outlook.com,2016-04-25,Consumer,13982
100769,Laura,Medina,5882 Canyon St,Las Vegas,NV,89119,725-555-2631,laura.medina93@yahoo.com,2018-10-06,Consumer,24358
100770,Timothy,Guzman,9244 Stephanie Way,Henderson,NV,89011,725-555-6581,timothy.guzman35@icloud.com,2017-03-08,Consumer,50570
100771,Alexander,Castillo,5066 Cactus Dr,Henderson,NV,89052,702-555-7133,alexander.castillo82@yahoo.com,2015-05-18,Consumer,56046
100772,Larry,Hall,2188 Nellis Blvd,Las Vegas,NV,89101,702-555-6568,larry.hall33@hotmail.com,2023-01-17,Consumer,47772
100773,Jennifer,Castillo,6251 Diamond Pkwy,Henderson,NV,89052,702-555-2008,jennifer.castillo3@outlook.com,2019-07-12,Enterprise,22444
100774,Dennis,Alvarez,7601 Stephanie Rd,Summerlin,NV,89135,725-555-4594,dennis.alvarez32@yahoo.com,2019-06-23,Consumer,38121
100775,Jerry,Hall,5044 Blue Ave,Henderson,NV,89052,725-555-9322,jerry.hall35@icloud.com,2015-11-08,Enterprise,39189
